num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S003933;03/02/2024;3:10:00;CALL. GENERAL ALVAREZ DE CASTRO / CALL. GENERAL ALVAREZ DE CASTRO;25;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;440402,981;4476425,274;N;NULL
2024S003934;03/02/2024;5:45:00;PLAZA. CALLAO / CALL. GRAN VIA;1;1;CENTRO;Caída;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;440143,058;4474641,416;N;NULL
2024S003936;03/02/2024;6:00:00;AVDA. GRAN VIA DE SAN FRANCISCO, 17;17;1;CENTRO;Alcance;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439447,283;4473461,044;N;NULL
2024S003936;03/02/2024;6:00:00;AVDA. GRAN VIA DE SAN FRANCISCO, 17;17;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;439447,283;4473461,044;N;NULL
2024S003937;03/02/2024;3:37:00;PASEO. CASTELLANA, 200;200;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441534,384;4479368,049;S;NULL
2024S003937;03/02/2024;3:37:00;PASEO. CASTELLANA, 200;200;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441534,384;4479368,049;N;NULL
2024S004022;02/02/2024;14:50:00;AUTOV. M-30, 17XC90;17XC90;10;LATINA;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438576,586;4474045,2;N;NULL
2024S004022;02/02/2024;14:50:00;AUTOV. M-30, 17XC90;17XC90;10;LATINA;Alcance;Despejado;Otros vehículos con motor;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438576,586;4474045,2;N;NULL
2024S004022;02/02/2024;14:50:00;AUTOV. M-30, 17XC90;17XC90;10;LATINA;Alcance;Despejado;Otros vehículos con motor;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;438576,586;4474045,2;N;NULL
2024S004022;02/02/2024;14:50:00;AUTOV. M-30, 17XC90;17XC90;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;438576,586;4474045,2;N;NULL
2024S004035;03/02/2024;8:45:00;AVDA. PIO XII, 30;30;5;CHAMARTÍN;Alcance;NULL;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;442808,947;4479791,691;N;NULL
2024S004035;03/02/2024;8:45:00;AVDA. PIO XII, 30;30;5;CHAMARTÍN;Alcance;NULL;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442808,947;4479791,691;N;NULL
2024S004035;03/02/2024;8:45:00;AVDA. PIO XII, 30;30;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442808,947;4479791,691;S;NULL
2024S004035;03/02/2024;8:45:00;AVDA. PIO XII, 30;30;5;CHAMARTÍN;Alcance;NULL;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;442808,947;4479791,691;N;NULL
2024S004036;03/02/2024;8:15:00;CALL. SAN NORBERTO / CALL. SAN TARSICIO;48;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440160,552;4465697,657;N;NULL
2024S004036;03/02/2024;8:15:00;CALL. SAN NORBERTO / CALL. SAN TARSICIO;48;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440160,552;4465697,657;N;NULL
2024S004037;03/02/2024;9:02:00;CALL. ANOETA / CALL. LA DEL MANOJO DE ROSAS;31;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440658,207;4467138,282;N;NULL
2024S004037;03/02/2024;9:02:00;CALL. ANOETA / CALL. LA DEL MANOJO DE ROSAS;31;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440658,207;4467138,282;N;NULL
2024S004038;03/02/2024;9:40:00;CALL. FERRER DEL RIO / CALL. FRANCISCO ZEA;24;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;443058,282;4476253,611;N;NULL
2024S004038;03/02/2024;9:40:00;CALL. FERRER DEL RIO / CALL. FRANCISCO ZEA;24;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443058,282;4476253,611;N;NULL
2024S004039;03/02/2024;9:38:00;PUENTE DE VALLECAS;2;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;444512,017;4471372,88;N;NULL
2024S004039;03/02/2024;9:38:00;PUENTE DE VALLECAS;2;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;444512,017;4471372,88;N;NULL
2024S004040;03/02/2024;10:20:00;CALL. HOYUELO / CALL. COCHERAS;5;3;RETIRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442622,84;4472471,476;N;NULL
2024S004040;03/02/2024;10:20:00;CALL. HOYUELO / CALL. COCHERAS;5;3;RETIRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;442622,84;4472471,476;N;NULL
2024S004041;03/02/2024;9:50:00;PLAZA. CATALUÑA, 2;2;5;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442478,675;4477781,194;N;NULL
2024S004041;03/02/2024;9:50:00;PLAZA. CATALUÑA, 2;2;5;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Hombre;3;Ingreso superior a 24 horas;442478,675;4477781,194;N;NULL
2024S004055;02/02/2024;2:10:00;CALL. TRESPADERNE, 5;5;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;450715,053;4477987,263;N;NULL
2024S004055;02/02/2024;2:10:00;CALL. TRESPADERNE, 5;5;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;450715,053;4477987,263;N;NULL
2024S004055;02/02/2024;2:10:00;CALL. TRESPADERNE, 5;5;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;450715,053;4477987,263;N;NULL
2024S004061;03/02/2024;9:35:00;CALL. SAHARA, 32;32;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441175,89;4467396,043;N;NULL
2024S004061;03/02/2024;9:35:00;CALL. SAHARA, 32;32;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441175,89;4467396,043;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004062;03/02/2024;11:10:00;AVDA. POBLADOS / CALL. GUAREÑA;44;10;LATINA;Colisión múltiple;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;435020,129;4471190,949;N;NULL
2024S004064;03/02/2024;11:50:00;PLAZA. CASTILLA / CALL. MATEO INURRIA;8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441605,778;4479731,109;N;NULL
2024S004064;03/02/2024;11:50:00;PLAZA. CASTILLA / CALL. MATEO INURRIA;8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441605,778;4479731,109;N;NULL
2024S004064;03/02/2024;11:50:00;PLAZA. CASTILLA / CALL. MATEO INURRIA;8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441605,778;4479731,109;N;NULL
2024S004064;03/02/2024;11:50:00;PLAZA. CASTILLA / CALL. MATEO INURRIA;8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441605,778;4479731,109;N;NULL
2024S004065;03/02/2024;11:35:00;CALL. SERRANO / CALL. JUAN DE LA CIERVA;146;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441838,07;4477163,755;N;NULL
2024S004065;03/02/2024;11:35:00;CALL. SERRANO / CALL. JUAN DE LA CIERVA;146;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;441838,07;4477163,755;N;NULL
2024S004066;03/02/2024;12:10:00;PASEO. ACACIAS / GTA. PIRAMIDES;59;2;ARGANZUELA;Colisión lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439431,662;4472507,508;N;NULL
2024S004066;03/02/2024;12:10:00;PASEO. ACACIAS / GTA. PIRAMIDES;59;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439431,662;4472507,508;N;NULL
2024S004068;03/02/2024;13:20:00;CALL. VIA LUSITANA, 116;116;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;437741,129;4469549,723;N;NULL
2024S004068;03/02/2024;13:20:00;CALL. VIA LUSITANA, 116;116;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;437741,129;4469549,723;N;NULL
2024S004068;03/02/2024;13:20:00;CALL. VIA LUSITANA, 116;116;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;437741,129;4469549,723;N;NULL
2024S004068;03/02/2024;13:20:00;CALL. VIA LUSITANA, 116;116;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;NULL;NULL;437741,129;4469549,723;N;NULL
2024S004069;03/02/2024;14:00:00;CALL. SALVADOR MARTINEZ LOZANO / CALL. RAMON CALABUIG;23;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443141,12;4471770,519;N;NULL
2024S004069;03/02/2024;14:00:00;CALL. SALVADOR MARTINEZ LOZANO / CALL. RAMON CALABUIG;23;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443141,12;4471770,519;N;NULL
2024S004069;03/02/2024;14:00:00;CALL. SALVADOR MARTINEZ LOZANO / CALL. RAMON CALABUIG;23;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;443141,12;4471770,519;N;NULL
2024S004073;03/02/2024;16:00:00;CUSTA. SAGRADO CORAZON, 2;2;5;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;443101,379;4479717,856;S;NULL
2024S004073;03/02/2024;16:00:00;CUSTA. SAGRADO CORAZON, 2;2;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443101,379;4479717,856;N;NULL
2024S004073;03/02/2024;16:00:00;CUSTA. SAGRADO CORAZON, 2;2;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;443101,379;4479717,856;N;NULL
2024S004074;03/02/2024;15:35:00;CALL. FORNILLOS, 48;48;12;USERA;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439544,475;4470474,879;N;NULL
2024S004074;03/02/2024;15:35:00;CALL. FORNILLOS, 48;48;12;USERA;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439544,475;4470474,879;N;NULL
2024S004075;03/02/2024;16:05:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;25;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442217,444;4472851,291;N;NULL
2024S004075;03/02/2024;16:05:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;25;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Pasajero;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;442217,444;4472851,291;N;NULL
2024S004075;03/02/2024;16:05:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;25;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442217,444;4472851,291;N;NULL
2024S004075;03/02/2024;16:05:00;AVDA. CIUDAD DE BARCELONA / CALL. COMERCIO;25;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442217,444;4472851,291;N;NULL
2024S004076;03/02/2024;16:50:00;CALL. SAN FERNANDO, 12;12;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Semiremolque;Conductor;Desconocido;Desconocido;NULL;NULL;450408,601;4472864,306;N;NULL
2024S004076;03/02/2024;16:50:00;CALL. SAN FERNANDO, 12;12;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;450408,601;4472864,306;N;NULL
2024S004076;03/02/2024;16:50:00;CALL. SAN FERNANDO, 12;12;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;450408,601;4472864,306;N;NULL
2024S004077;03/02/2024;15:00:00;CALL. RIVAS / CALL. BOYER;2;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449700,712;4472486,332;N;NULL
2024S004077;03/02/2024;15:00:00;CALL. RIVAS / CALL. BOYER;2;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;449700,712;4472486,332;N;NULL
2024S004077;03/02/2024;15:00:00;CALL. RIVAS / CALL. BOYER;2;19;VICÁLVARO;Alcance;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449700,712;4472486,332;N;NULL
2024S004078;03/02/2024;15:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442015,607;4475823,969;N;NULL
2024S004078;03/02/2024;15:25:00;CALL. VELAZQUEZ, 86A;86A;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;442015,607;4475823,969;N;NULL
2024S004079;03/02/2024;14:45:00;CALL. BERRUGUETE / CALL. BARON DEL CASTILLO DE CHIREL;54;6;TETUÁN;Atropello a persona;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;440242,456;4478911,97;N;NULL
2024S004079;03/02/2024;14:45:00;CALL. BERRUGUETE / CALL. BARON DEL CASTILLO DE CHIREL;54;6;TETUÁN;Atropello a persona;Despejado;NULL;Peatón;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;440242,456;4478911,97;N;NULL
2024S004081;03/02/2024;15:00:00;CALL. AGOSTO / AVDA. GUMERSINDO LLORENTE;50;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 50 a 54 años;Hombre;NULL;NULL;452065,965;4476955,26;N;NULL
2024S004081;03/02/2024;15:00:00;CALL. AGOSTO / AVDA. GUMERSINDO LLORENTE;50;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Todo terreno;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;452065,965;4476955,26;N;NULL
2024S004081;03/02/2024;15:00:00;CALL. AGOSTO / AVDA. GUMERSINDO LLORENTE;50;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;452065,965;4476955,26;N;NULL
2024S004081;03/02/2024;15:00:00;CALL. AGOSTO / AVDA. GUMERSINDO LLORENTE;50;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;452065,965;4476955,26;N;NULL
2024S004082;03/02/2024;16:18:00;CALL. MADRE DE DIOS / AVDA. PIO XII;1;5;CHAMARTÍN;Colisión lateral;Despejado;Maquinaria de obras;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442685,994;4479262,786;N;NULL
2024S004082;03/02/2024;16:18:00;CALL. MADRE DE DIOS / AVDA. PIO XII;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442685,994;4479262,786;N;NULL
2024S004082;03/02/2024;16:18:00;CALL. MADRE DE DIOS / AVDA. PIO XII;1;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442685,994;4479262,786;N;NULL
2024S004084;03/02/2024;16:25:00;GTA. RIO URUBAMBA / CALL. TOMAS REDONDO;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;446817,026;4479927,823;N;NULL
2024S004084;03/02/2024;16:25:00;GTA. RIO URUBAMBA / CALL. TOMAS REDONDO;0;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;446817,026;4479927,823;N;NULL
2024S004085;03/02/2024;19:10:00;CALL. ABADA, 9;9;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;440209,418;4474577,554;N;NULL
2024S004085;03/02/2024;19:10:00;CALL. ABADA, 9;9;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440209,418;4474577,554;N;NULL
2024S004085;03/02/2024;19:10:00;CALL. ABADA, 9;9;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;440209,418;4474577,554;N;NULL
2024S004085;03/02/2024;19:10:00;CALL. ABADA, 9;9;1;CENTRO;Colisión frontal;NULL;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;440209,418;4474577,554;N;NULL
2024S004086;03/02/2024;19:15:00;GTA. LOPEZ DE HOYOS / CALL. LOPEZ DE HOYOS;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442251,82;4476896,17;N;NULL
2024S004086;03/02/2024;19:15:00;GTA. LOPEZ DE HOYOS / CALL. LOPEZ DE HOYOS;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442251,82;4476896,17;N;NULL
2024S004088;03/02/2024;18:10:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;67;6;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441291,312;4477530,879;N;NULL
2024S004088;03/02/2024;18:10:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;67;6;TETUÁN;Caída;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441291,312;4477530,879;N;NULL
2024S004090;03/02/2024;18:55:00;CALL. GRAN VIA / CALL. HORTALEZA;24;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440519,969;4474621,694;N;NULL
2024S004090;03/02/2024;18:55:00;CALL. GRAN VIA / CALL. HORTALEZA;24;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;440519,969;4474621,694;N;NULL
2024S004093;03/02/2024;20:00:00;CALL. SILVANO, 92;92;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;446025,252;4479315,11;N;NULL
2024S004093;03/02/2024;20:00:00;CALL. SILVANO, 92;92;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446025,252;4479315,11;N;NULL
2024S004094;03/02/2024;20:30:00;CALL. VALDERREY, 47;47;9;MONCLOA-ARAVACA;Caída;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439051,534;4479852,62;N;NULL
2024S004094;03/02/2024;20:30:00;CALL. VALDERREY, 47;47;9;MONCLOA-ARAVACA;Caída;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439051,534;4479852,62;N;NULL
2024S004094;03/02/2024;20:30:00;CALL. VALDERREY, 47;47;9;MONCLOA-ARAVACA;Caída;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439051,534;4479852,62;N;NULL
2024S004096;03/02/2024;20:30:00;CALL. SACRAMENTO, 2;2;1;CENTRO;Choque contra obstáculo fijo;Despejado;Maquinaria de obras;Conductor;Desconocido;Desconocido;NULL;NULL;439707,542;4473995,616;N;NULL
2024S004098;03/02/2024;21:00:00;CALL. ALEJANDRO CASONA / CALL. ROSALIA DE CASTRO;9;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438147,332;4481644,239;N;NULL
2024S004098;03/02/2024;21:00:00;CALL. ALEJANDRO CASONA / CALL. ROSALIA DE CASTRO;9;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;438147,332;4481644,239;N;NULL
2024S004099;03/02/2024;6:50:00;AUTOV. M-30, 18RH11;18RH11;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;438572,664;4474315,961;N;NULL
2024S004099;03/02/2024;6:50:00;AUTOV. M-30, 18RH11;18RH11;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Pasajero;De 25 a 29 años;Mujer;NULL;NULL;438572,664;4474315,961;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
2024S004100;03/02/2024;2:26:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;1;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;441314,054;4477005,813;N;NULL
